,SEC,TEST_acc,TEST_loss,TR_acc,TR_loss,VAL_acc,VAL_loss
0,300.0,0.9854403138160706,0.03780130669474602,0.989986777305603,0.022137505933642387,0.9847078323364258,0.03884154185652733
1,600.0,0.9864279627799988,0.035908326506614685,0.9926570057868958,0.016696464270353317,0.9845712780952454,0.03996270149946213
2,900.0,0.9867465496063232,0.03406154736876488,0.9928542375564575,0.01740134321153164,0.9851174354553223,0.03497743979096413
