,SEC,TEST_acc,TEST_loss,TR_acc,TR_loss,VAL_acc,VAL_loss
0,300.0,0.8517586588859558,0.27975353598594666,0.8553547859191895,0.2743290960788727,0.8433915972709656,0.28440436720848083
1,600.0,0.8966802358627319,0.18438002467155457,0.9015672206878662,0.17987701296806335,0.8954123258590698,0.18918409943580627
2,900.0,0.9108895063400269,0.16016757488250732,0.9155856966972351,0.15572021901607513,0.9049699902534485,0.16578517854213715
