,SEC,TEST_acc,TEST_loss,TR_acc,TR_loss,VAL_acc,VAL_loss
0,300.0,0.5680833458900452,1.1866179704666138,0.564774751663208,1.1976203918457031,0.5679956078529358,1.1812877655029297
1,600.0,0.9502995014190674,0.15439355373382568,0.9487051367759705,0.15682829916477203,0.951938807964325,0.15281306207180023
2,900.0,0.9846756458282471,0.04915592819452286,0.9862090945243835,0.048373717814683914,0.9849808812141418,0.04902319610118866
